long,lat,addr,city,state,zip,url,beds,baths,sqft,date,price
-79.960854,40.473077,154 45th St,Pittsburgh,PA,15201,https://www.homes.com/property/154-45th-st-pittsburgh-pa-15201/id-400022978326/,3,1,1080,1900,181565
-79.960494,40.472628,170 Locarna Way,Pittsburgh,PA,15201,https://www.homes.com/property/170-locarna-way-pittsburgh-pa-15201/id-400022978337/,2,1,816,1900,112545
-79.960494,40.472628,170 Locarna Way,Pittsburgh,PA,15201,https://www.homes.com/property/170-locarna-way-pittsburgh-pa-15201/id-1000056484999/,2,1,816,1900,120570
-79.958414,40.476490999999996,175 48th St,Pittsburgh,PA,15201,https://www.homes.com/property/175-48th-st-pittsburgh-pa-15201/id-400022977979/,3,1,2008,1920,229339
-79.95825400000003,40.476428999999996,177 48th St,Pittsburgh,PA,15201,https://www.homes.com/property/177-48th-st-pittsburgh-pa-15201/id-400022977988/,4,2,1920,1900,215721
-79.958647,40.47633,32 48th St,Pittsburgh,PA,15201,https://www.homes.com/property/32-48th-st-pittsburgh-pa-15201/id-400022977978/,4,1,2080,1910,252861
-79.96128399999998,40.47314,4415 Plummer St,Pittsburgh,PA,15201,https://www.homes.com/property/4415-plummer-st-pittsburgh-pa-15201/id-400022978321/,4,2,1536,1920,254247
-79.959331,40.476032000000004,4724 Hatfield St,Pittsburgh,PA,15201,https://www.homes.com/property/4724-hatfield-st-pittsburgh-pa-15201/id-400022977965/,4,1,2172,1910,196654
-79.959007,40.476247,4738 Hatfield St,Pittsburgh,PA,15201,https://www.homes.com/property/4738-hatfield-st-pittsburgh-pa-15201/id-400022977970/,3,2,1538,1910,194568
-79.95905400000002,40.476371,4740 Hatfield St,Pittsburgh,PA,15201,https://www.homes.com/property/4740-hatfield-st-pittsburgh-pa-15201/id-400022977971/,3,1,1448,1910,246352
-79.959011,40.476397999999996,4742 Hatfield St,Pittsburgh,PA,15201,https://www.homes.com/property/4742-hatfield-st-pittsburgh-pa-15201/id-400022977972/,3,1,1448,1910,203412
-79.95801999999998,40.476551,4814 Blackberry Way,Pittsburgh,PA,15201,https://www.homes.com/property/4814-blackberry-way-pittsburgh-pa-15201/id-400022977986/,2,1,1088,1900,136462
-79.95808199999998,40.476839,4817 Blackberry Way,Pittsburgh,PA,15201,https://www.homes.com/property/4817-blackberry-way-pittsburgh-pa-15201/id-400022977983/,2,1,832,1911,194314
-79.958042,40.476858,4823 Blackberry Way,Pittsburgh,PA,15201,https://www.homes.com/property/4823-blackberry-way-pittsburgh-pa-15201/id-400032847152/,2,1,832,1911,194340
-79.957809,40.476672,4824 Blackberry Way,Pittsburgh,PA,15201,https://www.homes.com/property/4824-blackberry-way-pittsburgh-pa-15201/id-400030164502/,3,1,1056,1900,264702
-79.962918,40.47354,96 44th St,Pittsburgh,PA,15201,https://www.homes.com/property/96-44th-st-pittsburgh-pa-15201/id-400022978070/,3,1,990,1905,89389
-79.962828,40.47347,98 44th St,Pittsburgh,PA,15201,https://www.homes.com/property/98-44th-st-pittsburgh-pa-15201/id-400022978069/,2,1,1560,1905,198776
-79.937657,40.486234,1105 Normahill Dr,Pittsburgh,PA,15201,https://www.homes.com/property/1105-normahill-dr-pittsburgh-pa-15201/id-400022631568/,2,1,864,1940,166865
-79.93584,40.484377,1434 Simona Dr,Pittsburgh,PA,15201,https://www.homes.com/property/1434-simona-dr-pittsburgh-pa-15201/id-400022631624/,2,1,851,1941,111453
-79.936125,40.484606,1439 Simona Dr,Pittsburgh,PA,15201,https://www.homes.com/property/1439-simona-dr-pittsburgh-pa-15201/id-400022631628/,3,1,1188,1941,158286
-79.935731,40.484572,1442 Simona Dr,Pittsburgh,PA,15201,https://www.homes.com/property/1442-simona-dr-pittsburgh-pa-15201/id-400022631622/,2,1,851,1942,122801
-79.935513,40.484868,1454 Simona Dr,Pittsburgh,PA,15201,https://www.homes.com/property/1454-simona-dr-pittsburgh-pa-15201/id-400022631618/,2,1,851,1941,146742
-79.934945,40.48473900000001,1461 Hawthorne St,Pittsburgh,PA,15201,https://www.homes.com/property/1461-hawthorne-st-pittsburgh-pa-15201/id-400022631577/,2,1,1056,1949,129967
-79.93425400000002,40.484889,1500 Hawthorne St,Pittsburgh,PA,15201,https://www.homes.com/property/1500-hawthorne-st-pittsburgh-pa-15201/id-400022631713/,2,2,1108,1942,157163
-79.934054,40.485082,1510 Hawthorne St,Pittsburgh,PA,15201,https://www.homes.com/property/1510-hawthorne-st-pittsburgh-pa-15201/id-400022631711/,3,2,1510,1950,161460
-79.934505,40.485412,1513 Hawthorne St,Pittsburgh,PA,15201,https://www.homes.com/property/1513-hawthorne-st-pittsburgh-pa-15201/id-400022631581/,3,1,1337,1949,190020
-79.933983,40.485245,1516 Hawthorne St,Pittsburgh,PA,15201,https://www.homes.com/property/1516-hawthorne-st-pittsburgh-pa-15201/id-400022631709/,3,1,1380,1953,144332
-79.934381,40.485597999999996,1523 Hawthorne St,Pittsburgh,PA,15201,https://www.homes.com/property/1523-hawthorne-st-pittsburgh-pa-15201/id-400022631583/,3,2,1365,1945,157736
-79.933761,40.485509,1528 Hawthorne St,Pittsburgh,PA,15201,https://www.homes.com/property/1528-hawthorne-st-pittsburgh-pa-15201/id-400022631706/,3,2,1288,1945,165154
-79.935328,40.486119,1535 Simona Dr,Pittsburgh,PA,15201,https://www.homes.com/property/1535-simona-dr-pittsburgh-pa-15201/id-400022631643/,3,1,1092,1940,151830
